review_id,customer_id,product_id,category,subcategory,review_text,rating,sentiment_label,review_date,helpful_votes,verified_purchase,language,word_count,has_image,device_type,reviewer_city,product_price,seller_rating,delivery_days,return_flag
R000141,C037367,PCLO0078,Clothing,Jeans,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-02-09,14,True,English,10,False,tablet,Chandigarh,23151.44,,8,0
R000142,C042171,PFOO0087,Food,Snacks,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-03-02,21,True,English,13,False,tablet,Hyderabad,18880.16,2.6,3,0
R000143,C041258,PBOO0024,Books,Technical,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,4,Positive,2025-09-22,36,True,Hindi,14,False,mobile_android,Hyderabad,18689.07,4.5,14,0
R000144,C038185,PCLO0086,Clothing,T-Shirts,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-08-21,,True,English,13,True,mobile_android,Hyderabad,21478.83,3.7,10,0
R000145,C040289,PELE0039,Electronics,Chargers,Very disappointed. The chargers does not match the description at all. Returning it.,1,Negative,2025-11-05,,True,English,13,False,mobile_android,Noida,6766.02,2.9,6,0
R000146,C045660,PBOO0089,Books,Self-Help,Superb! The self-help is exactly as described. Very happy with this purchase.,4,Positive,2026-03-16,34,True,English,12,True,mobile_android,mumbai,17183.51,2.5,13,0
R000147,C010144,PBEA0036,Beauty,Makeup,Superb! The makeup is exactly as described. Very happy with this purchase.,5,Positive,2025-07-07,25,False,English,12,False,mobile_ios,Ahmedabad,12770.42,5.0,13,0
R000148,C043207,PCLO0021,Clothing,Shoes,Worst purchase ever. Product arrived damaged and customer support was unhelpful.,2,Negative,2026-02-07,44,True,English,11,True,mobile_android,BANGALORE,16580.26,1.4,6,1
R000149,C026257,PBOO0033,Books,Technical,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-04-14,33,True,English,13,False,,Bnglr,16853.1,3.6,2,0
R000150,C023143,PBEA0004,Beauty,Makeup,Product accha hai but price thoda zyada hai. Quality wise it's okay. Delivery fast thi.,4,Positive,2025-10-09,37,True,English,15,False,mobile_ios,DELHI,14448.13,2.6,,0
R000151,C033177,PCLO0009,Clothing,Jeans,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-05-12,36,True,English,10,False,,Chandigarh,10604.27,4.8,8,0
R000152,C031587,PCLO0019,Clothing,Sarees,Product bahut accha hai. Quality is top notch. Will buy again for sure.,5,Positive,2025-06-11,34,True,English,13,False,mobile_ios,Kolkata,6702.82,4.3,,0
R000153,C031232,PHOM0021,Home,Bedding,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-04-08,,False,Hindi,13,False,mobile_ios,Hyderabad,14288.83,2.4,2,0
R000154,C043479,PBOO0004,Books,Self-Help,Outstanding quality. I was skeptical at first but this self-help proved me wrong completely.,4,Positive,2025-10-22,48,True,English,14,False,mobile_android,Noida,6933.84,3.2,7,0
R000155,C029963,PCLO0023,Clothing,Kurtas,,5,Positive,2025-04-18,,True,English,,False,mobile_ios,Gurgaon,5519.97,4.8,3,0
R000156,C045922,PHOM0081,Home,Storage,Superb! The storage is exactly as described. Very happy with this purchase.,5,Positive,2025-10-22,46,True,Hindi,12,False,tablet,Hyderabad,11800.29,1.6,3,0
R000157,C041331,PBOO0029,Books,Self-Help,Outstanding quality. I was skeptical at first but this self-help proved me wrong completely.,5,Positive,2025-10-18,,False,English,14,False,tablet,chennai,24184.98,2.0,9,0
R000158,C001300,PBEA0021,Beauty,Grooming,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,4,Positive,2025-03-31,,True,English,13,False,tablet,Bangalore,11602.67,3.5,3,0
R000159,C027645,PBOO0085,Books,Fiction,Amazing value for money. The fiction exceeded my expectations in every way possible.,4,Positive,2025-06-12,38,True,English,13,False,desktop_web,mumbai,18208.08,1.7,3,0
R000160,C048751,PELE0081,Electronics,Cameras,Amazing value for money. The cameras exceeded my expectations in every way possible.,5,Positive,2025-08-31,,True,English,13,True,mobile_android,Pune,4210.83,4.7,4,0
R000161,C041058,PCLO0029,Clothing,Shoes,Bohot accha product hai ye! Camera quality is amazing. Battery backup bhi theek hai. Recommended!,4,Positive,2025-06-16,34,True,English,15,False,,Bnglr,2093.86,4.0,7,0
R000162,C020294,PHOM0055,Home,Decor,Amazing value for money. The decor exceeded my expectations in every way possible.,4,Positive,2025-05-14,,False,English,13,False,,Mumbai,15982.59,4.0,13,0
R000163,C015153,PELE0007,Electronics,Cameras,Loved it!! Perfect for daily use. My whole family loves this cameras.,4,Positive,2025-05-08,24,True,English,12,True,tablet,chennai,5050.26,4.6,11,0
R000164,C034862,PFOO0075,Food,Snacks,,4,Positive,2025-08-22,,True,English,,True,mobile_ios,Delhi,2189.38,,5,0
R000165,C047652,PELE0008,Electronics,Cameras,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,4,Positive,2025-06-09,23,True,English,14,True,desktop_web,Bangalore,10545.46,1.2,2,0
R000166,C016390,PHOM0090,Home,Decor,"Not worth the price. Cheap material, poor finishing. Expected much better quality.",1,Negative,2025-05-07,,True,English,12,True,,Hyderabad,1877.18,2.2,11,0
R000167,C008005,PFOO0059,Food,Dry Fruits,,5,Positive,2025-12-08,,True,English,,False,desktop_web,mumbai,1649.48,1.0,,0
R000168,C031148,PCLO0058,Clothing,Kurtas,,4,Positive,2025-11-13,48,True,English,,False,,bangalore,5168.78,4.9,13,0
R000169,C048051,PCLO0097,Clothing,Kurtas,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-01-21,18,True,English,10,False,,Ahmedabad,1051.64,4.5,14,0
R000170,C010160,PBEA0060,Beauty,Skincare,,5,Positive,2025-11-23,1,True,English,,False,desktop_web,Bangalore,3242.66,2.5,8,0
R000171,C018556,PHOM0030,Home,Furniture,Amazing value for money. The furniture exceeded my expectations in every way possible.,5,Positive,2025-01-23,,True,English,13,False,mobile_ios,bangalore,6109.01,2.6,10,0
R000172,C024010,PFOO0026,Food,Beverages,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,4,Positive,2025-09-09,29,True,English,14,False,desktop_web,Delhi,20183.22,1.2,,0
R000173,C014150,PBOO0031,Books,Self-Help,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2025-12-03,11,True,English,12,False,tablet,Kochi,445.59,1.7,6,0
R000174,C039317,PBEA0053,Beauty,Makeup,"It's fine I guess. Not amazing, not terrible. Just an average makeup for daily use.",3,Neutral,2026-03-09,27,True,English,15,False,tablet,Gurgaon,21752.95,4.8,999,0
R000175,C018644,PELE0016,Electronics,Laptops,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,5,Positive,2026-03-15,44,True,Code-mixed,14,False,mobile_android,Delhi,15132.38,2.1,4,0
R000176,C006024,PBOO0084,Books,Non-Fiction,Amazing value for money. The non-fiction exceeded my expectations in every way possible.,4,Positive,2025-03-30,44,True,English,13,False,mobile_android,mumbai,23640.79,4.7,15,0
R000177,C007900,PFOO0032,Food,Dry Fruits,<p>DO NOT BUY THIS</p>. Fake product. Nothing like the images shown on the website.,1,Negative,2025-06-13,,False,English,14,False,tablet,DELHI,12409.49,2.7,3,1
R000178,C003232,PBOO0061,Books,Self-Help,Loved it!! Perfect for daily use. My whole family loves this self-help.,4,Positive,2025-03-08,12,True,English,12,False,,DELHI,2381.76,2.0,7,0
R000179,C005872,PCLO0015,Clothing,Jeans,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-11-01,10,True,English,10,False,,BANGALORE,4240.31,1.9,3,0
R000180,C007365,PELE0055,Electronics,Chargers,Product accha hai but price thoda zyada hai. Quality wise it's okay. Delivery fast thi.,4,Positive,2025-08-30,,False,English,15,False,,Chandigarh,9601.7,3.8,7,0
R000181,C002850,PFOO0061,Food,Supplements,Product bahut accha hai. Quality is top notch. Will buy again for sure.,5,Positive,2025-01-28,4,True,English,13,False,mobile_android,Mumbai,23656.89,2.5,9,0
R000182,C020674,PBEA0096,Beauty,Grooming,Worst purchase ever. Product arrived damaged and customer support was unhelpful.,1,Negative,2025-10-15,,False,Code-mixed,11,False,desktop_web,Chandigarh,7548.24,2.4,11,0
R000183,C018080,PELE0063,Electronics,Smartphones,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,5,Positive,2025-04-26,42,False,English,14,False,,DELHI,23849.97,2.7,7,0
R000184,C021581,PBEA0059,Beauty,Haircare,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-04-14,45,False,English,13,False,,Bnglr,12433.18,4.8,6,0
R000185,C001933,PHOM0026,Home,Kitchen,<p>DO NOT BUY THIS</p>. Fake product. Nothing like the images shown on the website.,2,Negative,2026-02-25,17,False,English,14,True,mobile_ios,Bnglr,7062.78,3.5,10,1
R000186,C023545,PELE0081,Electronics,Cameras,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-12-31,,True,English,13,False,mobile_ios,Hyderabad,4210.83,4.9,7,0
R000187,C013293,PFOO0009,Food,Spices,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-08-23,49,True,English,13,False,desktop_web,Lucknow,12726.86,3.4,15,0
R000188,C007165,PBEA0062,Beauty,Skincare,Product bahut accha hai. Quality is top notch. Will buy again for sure.,4,Positive,2026-01-12,48,True,English,13,False,tablet,Kolkata,21867.21,1.7,15,0
R000189,C009322,PBEA0074,Beauty,Haircare,,2,Negative,2026-02-03,34,False,English,,False,tablet,Mumbai,15815.54,3.9,8,0
R000190,C046627,PCLO0067,Clothing,Sarees,Very disappointed. The sarees does not match the description at all. Returning it.,1,Negative,2025-07-05,46,False,English,13,False,mobile_android,Bnglr,14066.14,3.6,14,0
R000191,C020190,PHOM0016,Home,Bedding,,2,Negative,2025-03-09,,True,English,,False,tablet,Gurgaon,10945.24,3.0,11,0
R000192,C039329,PELE0006,Electronics,Cameras,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-04-17,,True,English,13,True,,DELHI,15089.87,1.2,3,0
R000193,C043315,PBOO0086,Books,Comics,"Extremely slow delivery. Product was supposed to arrive in 3 days, came after 12 days.",1,Negative,2025-01-19,,True,Hindi,15,True,tablet,Gurgaon,7609.9,1.5,6,0
R000194,C040112,PELE0059,Electronics,Smartphones,Outstanding quality. I was skeptical at first but this smartphones proved me wrong completely.,4,Positive,2026-02-08,,True,English,14,False,mobile_ios,DELHI,17074.27,3.5,3,0
R000195,C019038,PCLO0098,Clothing,Shoes,,4,Positive,2026-03-11,26,True,English,,False,,chennai,10920.07,3.8,2,0
R000196,C021229,PELE0006,Electronics,Cameras,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-01-15,,True,Code-mixed,10,False,tablet,Delhi,15089.87,3.5,9,0
R000197,C027129,PELE0057,Electronics,Cameras,Waste of money!!!   Too   many   issues with this product. Very poor quality control.,2,Negative,2025-10-02,21,True,English,13,False,desktop_web,Mumbai,21533.28,3.1,10,0
R000198,C049253,PHOM0015,Home,Storage,,2,Negative,2026-03-26,19,False,English,,False,mobile_android,Ahmedabad,19388.35,4.7,1,0
R000199,C022290,PBEA0095,Beauty,Fragrance,"Received a defective fragrance. Asked for replacement, still waiting after 2 weeks!!!",2,Negative,2026-02-25,8,False,English,12,False,tablet,Noida,23636.31,1.2,14,0
R000200,C034117,PHOM0019,Home,Furniture,Product bahut accha hai. Quality is top notch. Will buy again for sure.,5,Positive,2025-05-22,42,True,English,13,False,desktop_web,bangalore,7044.59,3.1,6,0
R000201,C046161,PFOO0090,Food,Beverages,Amazing value for money. The beverages exceeded my expectations in every way possible.,4,Positive,2025-10-04,,True,Code-mixed,13,True,mobile_android,Lucknow,3242.03,1.7,10,0
R000202,C029219,PHOM0064,Home,Furniture,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2026-01-27,,True,English,12,False,tablet,Chandigarh,3877.15,4.4,15,0
R000203,C043594,PHOM0038,Home,Storage,,2,Negative,2025-02-27,10,True,English,,False,,bangalore,13319.49,1.4,2,0
R000204,C027096,PFOO0044,Food,Supplements,Outstanding quality. I was skeptical at first but this supplements proved me wrong completely.,4,Positive,2026-02-21,27,True,English,14,False,mobile_ios,Bangalore,11202.69,4.3,10,0
R000205,C029178,PCLO0080,Clothing,Jeans,Amazing value for money. The jeans exceeded my expectations in every way possible.,5,Positive,2025-11-02,31,True,English,13,False,,chennai,22047.14,3.6,5,0
R000206,C012824,PFOO0010,Food,Dry Fruits,Superb! The dry fruits is exactly as described. Very happy with this purchase.,5,Positive,2025-06-05,45,True,Code-mixed,13,True,,Noida,8221.28,2.2,9,0
R010206,C012824,PFOO0010,Food,Dry Fruits,Superb! The dry fruits is exactly as described. Very happy with this purchase.,5,Positive,2025-06-06,45,True,Code-mixed,13,True,,Noida,8221.28,2.2,9,0
R000207,C023544,PCLO0012,Clothing,Shoes,"Not worth the price. Cheap material, poor finishing. Expected much better quality.",1,Negative,2025-11-17,24,True,English,12,False,tablet,BANGALORE,2537.03,4.7,3,0
R000208,C000761,PELE0073,Electronics,Smartphones,Outstanding quality. I was skeptical at first but this smartphones proved me wrong completely.,4,Positive,2025-03-11,26,True,Hindi,14,False,,Bnglr,2884.62,4.3,4,0
R000209,C037876,PBOO0010,Books,Technical,Not good at all. The technical stopped working after just one week of normal usage.,1,Negative,2025-10-23,36,True,English,15,True,,Chandigarh,5552.43,3.9,14,0
R000210,C005128,PBOO0035,Books,Technical,"Not worth the price. Cheap material, poor finishing. Expected much better quality.",1,Negative,2025-12-09,37,True,English,12,False,,Mumbai,2796.93,2.9,7,0
R000211,C010978,PELE0036,Electronics,Laptops,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-10-24,,True,Hindi,13,True,desktop_web,Chandigarh,21086.86,4.4,3,0
R000212,C016840,PELE0014,Electronics,Laptops,Waste of money!!!   Too   many   issues with this product. Very poor quality control.,1,Negative,2025-07-09,,False,English,13,True,desktop_web,Bangalore,2644.14,4.3,13,0
R000213,C028848,PCLO0071,Clothing,Jeans,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,5,Positive,2025-03-01,30,True,English,14,False,tablet,Lucknow,10801.12,4.5,,0
R000214,C029414,PHOM0091,Home,Decor,Amazing value for money. The decor exceeded my expectations in every way possible.,4,Positive,2026-03-09,17,True,English,13,True,desktop_web,chennai,19836.24,3.7,11,0
R000215,C022113,PCLO0084,Clothing,Jeans,,4,Positive,2025-02-20,22,False,English,,False,mobile_ios,Delhi,6742.73,4.8,14,0
R000216,C007982,PCLO0022,Clothing,Sarees,Loved it!! Perfect for daily use. My whole family loves this sarees.,4,Positive,2025-10-17,,True,English,12,False,desktop_web,Indore,3953.6,2.8,13,0
R000217,C021195,PFOO0063,Food,Supplements,Superb! The supplements is exactly as described. Very happy with this purchase.,4,Positive,2025-06-20,,True,English,12,True,tablet,Hyderabad,9570.87,3.0,13,0
R000218,C006964,PBEA0052,Beauty,Grooming,Terrible quality. Broke within 2 days. Complete waste of money. DO NOT BUY.,1,Negative,2025-05-09,,True,English,13,True,mobile_android,Lucknow,9491.91,4.6,9,0
R000219,C026471,PELE0071,Electronics,Cameras,Loved it!! Perfect for daily use. My whole family loves this cameras.,4,Positive,2025-09-04,22,True,English,12,False,mobile_android,chennai,22970.41,2.5,6,0
R000220,C019003,PFOO0007,Food,Spices,Loved it!! Perfect for daily use. My whole family loves this spices.,4,Positive,2025-07-19,22,True,English,12,False,mobile_ios,BANGALORE,15616.19,,4,0
R000221,C035426,PHOM0015,Home,Storage,Product accha hai but price thoda zyada hai. Quality wise it's okay. Delivery fast thi.,5,Positive,2026-01-05,,True,Code-mixed,15,False,,Chennai,19388.35,,11,0
R000222,C040526,PELE0046,Electronics,Cameras,,4,Positive,2025-06-07,,False,Hindi,,True,mobile_android,bangalore,13520.07,1.9,7,0
R000223,C048361,PBEA0011,Beauty,Makeup,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,4,Positive,2026-01-27,,True,English,10,False,tablet,Bnglr,8093.67,2.8,1,0
R000224,C041432,PHOM0085,Home,Decor,,1,Negative,2025-02-15,18,True,English,,False,mobile_ios,Hyderabad,23105.31,2.8,3,1
R000225,C032761,PELE0090,Electronics,Laptops,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-04-09,6,True,Hindi,10,False,tablet,chennai,622.77,1.8,11,0
R000226,C032606,PCLO0080,Clothing,Jeans,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,4,Positive,2025-08-11,48,True,English,14,True,,Bnglr,22047.14,,2,0
R000227,C038844,PBOO0093,Books,Non-Fiction,,4,Positive,2025-04-27,12,True,Hindi,,True,tablet,mumbai,1734.55,1.6,8,0
R000228,C029999,PCLO0098,Clothing,Shoes,,5,Positive,2025-10-19,,True,English,,False,desktop_web,Chennai,10920.07,4.2,10,0
R000229,C036226,PFOO0035,Food,Snacks,Product bahut accha hai. Quality is top notch. Will buy again for sure.,5,Positive,2025-05-23,15,False,English,13,False,,BANGALORE,19482.45,2.7,,0
